Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Status
hepa-annual-replacement-kit,"HP-ARK564, Annual Prefilter Replacement Kit","<p>Annual filter replacement kit (recommended replacement once every 6 months - 2 filters per kit)</p>
<p>(ARK564)</p>",Dynamic AQS,Uncategorized,HEPA,"ASV, CAD, ECO, MPA, NEX, SLA, SNA",true,Title,Default Title,,,,,,,,HP-ARK564,0.0,,-23,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/ARK564.png?v=1722367385,1,,false,,,,lb,,active
ecohealthyhome-home-show-kit,EcoHealthyHome Home Show Kit,"<p><strong>This kit comes with:</strong></p>
<p>1 -UV Demo Display (Part#LPC36NONUV)</p>
<p>1 -Polarized-Media Air Cleaner Demo Unit (Part# 1LPD1410WITHCASE)</p>
<p>1 - Video Book (Part#VB2020)</p>
<p>20 - Clean Air Provided By Stickers (Part# ECO-607)</p>
<p>2 - Consumer Handbooks (Part#<span data-mce-fragment=""1"">ECO</span>-233)</p>
<p>1  Training Poster (Part# <span data-mce-fragment=""1"">ECO</span>-609)</p>
<p>100  Fixed Mount or Remote Mount Total Home Solutions brochures (Part# <span data-mce-fragment=""1"">ECO</span>-252FM or <span data-mce-fragment=""1"">ECO</span>-252RM)</p>
<p><span>Limit - 1 per order</span></p>",Dynamic AQS,,Marketing and Training,ECO,true,UV Brochure,Fixed Mount UV,,,,,,,,B-ECOFMHOMESHOWKIT,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/ECOHomeShowKit.jpg?v=1722367382,1,,false,,,,lb,,active
ecohealthyhome-home-show-kit,,,,,,,,,Remote Mount UV,,,,,,,,B-ECORMHOMESHOWKIT,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/ECOHomeShowKitDescriptions.jpg?v=1722367382,2,,,,,,lb,,
eco-healthy-home-total-home-solutions-remote-mount-brochure,Eco Healthy Home Total Home Solutions Remote Mount Brochure,"<p>Eco Healthy Home Total Home Solutions Remote Mount Brochure.</p>
<p>To download, please click <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/THS_252_ECO_RM_10-20_LR.pdf?v=1617198411"">here</a>.</p>",Dynamic AQS,Uncategorized,Marketing and Training,ECO,true,Title,Default Title,,,,,,,,B-ECO252RM,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/ECO-252FM_e06857e8-7097-49de-966f-ee611b94aef7.jpg?v=1722367378,1,,false,,,,lb,,active
eco-healthy-home-total-home-solutions-fixed-mount-brochure,Eco Healthy Home Total Home Solutions Fixed Mount Brochure,"<p>Eco Healthy Home Total Home Solutions Fixed Mount Brochure.</p>
<p>To download, please click <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/THS_252_ECO_FM_10-20_LR.pdf?v=1617195288"">here</a>.</p>",Dynamic AQS,Uncategorized,Marketing and Training,ECO,true,Title,Default Title,,,,,,,,B-ECO252FM,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/ECO-252FM.jpg?v=1722367376,1,,false,,,,lb,,active
eco-healthy-home-rm-3-uvc-uvc-uvv-dual-germicidal-oxidation-system,Eco Healthy Home Sterile Sweep® Remote Mount - RM3 UVC/UVV Triple Germicidal/Oxidation System,"<p>- Remote Mount UVC lamp unit with 12"" and 16"" sizes available<br>- Two year warranty against lamp defects<br>- Lifetime warranty on all electric components<br>- Auto sensing ballast automatically compensates 120-277VAC 50/60Hz<br>- Suitable for up to a 10 ton AHU<br></p>
<p>For more information, see our<span></span> <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ECO_UVC_UVV_Frequently_Asked_Questions_Sheet.pdf?v=1617815714"">UV Frequently Asked Questions </a><span></span>page <span data-mce-fragment=""1"">or view/download the</span><span data-mce-fragment=""1""></span> <a data-mce-fragment=""1"" href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ARS-802_RM_Models_Spec_Sheet_0321.pdf?v=1617810279"" aria-describedby=""a11y-external-message"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ARS-802_RM_Models_Spec_Sheet_0321.pdf?v=1617810279"">Spec Sheet</a>.</p>
<ul></ul>",Dynamic AQS,Home & Garden > Household Appliances > Climate Control Appliances > Air Purifiers,Remote Mount UV,ECO,true,Size,"12""",,,,,,,,RM3-12/12/5,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/ECORM3-16-16-5.jpg?v=1722367374,1,,false,,,,lb,,active
eco-healthy-home-rm-3-uvc-uvc-uvv-dual-germicidal-oxidation-system,,,,,,,,,"16""",,,,,,,,RM3-16/16/5,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
eco-healthy-home-rm-2-uvc-uvc-germicidal-system-remote-mount,Eco Healthy Home Sterile Sweep® Remote Mount - RM2 Dual UVC Germicidal Unit,"<p>- Remote Mount UVC lamp unit with 12"" and 16"" sizes available<br>- Two year warranty against lamp defects<br>- Lifetime warranty on all electric components<br>- Auto sensing ballast automatically compensates 120-277VAC 50/60Hz<br>- Suitable for up to a 10 ton AHU</p>
<p>For more information, see our<span></span> <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ECO_UVC_UVV_Frequently_Asked_Questions_Sheet.pdf?v=1617815714"">UV Frequently Asked Questions</a> <span></span>page <span data-mce-fragment=""1"">or view/download the</span><span data-mce-fragment=""1""></span> <a data-mce-fragment=""1"" aria-describedby=""a11y-external-message"" href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ARS-802_RM_Models_Spec_Sheet_0321.pdf?v=1617810279"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ARS-802_RM_Models_Spec_Sheet_0321.pdf?v=1617810279"">Spec Sheet</a><a data-mce-fragment=""1"" aria-describedby=""a11y-external-message"" href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"">.</a></p>
<ul></ul>",Dynamic AQS,Uncategorized,Remote Mount UV,ECO,true,Size,"12""",,,,,,,,RM2-12/12,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/ECORM2-16-16.jpg?v=1722367371,1,,false,,,,lb,,active
eco-healthy-home-rm-2-uvc-uvc-germicidal-system-remote-mount,,,,,,,,,"16""",,,,,,,,RM2-16/16,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
eco-healthy-home-rm-2-dual-uvc-uvv-germicidal-oxidation-system-remote-mount,Eco Healthy Home Sterile Sweep® Remote Mount - RM2 Dual UVC/UVV Germicidal,"<p>- Remote Mount UVC lamp unit with 12"" and 16"" sizes available<br>- Two year warranty against lamp defects<br>- Lifetime warranty on all electric components<br>- Auto sensing ballast automatically compensates 120-277VAC 50/60Hz<br>- Suitable for up to a 10 ton AHU<br></p>
<p>For more information, see our<span> <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV_UVC_UVV_Frequently_Asked_Questions_Sheet.pdf?v=1617748399"">UV </a></span><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ECO_UVC_UVV_Frequently_Asked_Questions_Sheet.pdf?v=1617815714"">Frequently Asked Questions</a> <span></span>page <span data-mce-fragment=""1"">or view/download the </span><span data-mce-fragment=""1""></span><a aria-describedby=""a11y-external-message"" href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ARS-802_RM_Models_Spec_Sheet_0321.pdf?v=1617810279"" data-mce-fragment=""1"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ARS-802_RM_Models_Spec_Sheet_0321.pdf?v=1617810279"">Spec Sheet</a><a aria-describedby=""a11y-external-message"" href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"" data-mce-fragment=""1"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"">.</a></p>
<ul></ul>",Dynamic AQS,Uncategorized,Remote Mount UV,ECO,true,Size,"12""",,,,,,,,RM2-12/5,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/ECORM2-16-5.jpg?v=1722367369,1,,false,,,,lb,,active
eco-healthy-home-rm-2-dual-uvc-uvv-germicidal-oxidation-system-remote-mount,,,,,,,,,"16""",,,,,,,,RM2-16/5,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
eco-healthy-home-rm-1-oxidation-system,"Eco Healthy Home Sterile Sweep® RM1-5WB, One 5” UVV Oxidation Lamp Unit","<p><span>120/240 volt remote 5"" UVV oxidation unit with ballast (RM1-5WB).</span></p>
<p>For more information, see our <a href=""/pages/ultraviolet-frequently-asked-questions"" data-mce-href=""/pages/ultraviolet-frequently-asked-questions"">Ultraviolet Frequently Asked Questions</a> page.</p>",Dynamic AQS,Uncategorized,Remote Mount UV,ECO,true,Title,Default Title,,,,,,,,RM1-5WB,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/ECORM1-5.jpg?v=1722367367,1,,false,,,,lb,,active
eco-healthy-home-rm-1-germicidal-uv-system-remote-mount,Eco Healthy Home Sterile Sweep® Remote Mount - RM1 UVC Germicidal System,"<p>Remote Mount UVC lamp unit with 12"" and 16"" sizes available<br>- Two year warranty against lamp defects<br>- Lifetime warranty on all electric components<br>- Auto sensing ballast automatically compensates 120-277VAC 50/60Hz<br>- Suitable for up to a 10 ton AHU</p>
<p>For more information, see our<span></span> <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ECO_UVC_UVV_Frequently_Asked_Questions_Sheet.pdf?v=1617815714"">UV Frequently Asked Questions</a> <span></span>page or view/download the<span></span> <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ECO-802_RM_Models_Spec_Sheet_0321.pdf?v=1617815481"">Spec Sheet</a><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"">.</a></p>
<ul></ul>",Dynamic AQS,Uncategorized,Remote Mount UV,ECO,true,Size,"12""",,,,,,,,RM1-12,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/ECORM1-16.jpg?v=1722367365,1,,false,,,,lb,,active
eco-healthy-home-rm-1-germicidal-uv-system-remote-mount,,,,,,,,,"16""",,,,,,,,RM1-16,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
eco-healthy-home-rh2-steam-humidifier-space-unit-package,Eco Healthy Home RH2+ Steam Humidifier Space Unit Package,"<p>RH2+ self-generating electrode type steam humidifier for wall-mounting inside the space with integral blower.</p>
<p>110-240VAC</p>
<p>Package includes:</p>
<p>Wall Mounted Space Humidifier, Wall Mounted Humidistat, Outdoor Mount Temperature Sensor </p>
<p>For more information, you can view/download the <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-921_RH2_Space_Steam_Humidifier_Spec_Sheet.pdf?v=1638212893"">Spec Sheet</a> and <a href=""https://cdn.shopify.com/s/files/1/0883/2679/9661/files/2601564-A_RH2_Installation_and_Operation_DynamicAir.pdf?v=1722457192"">Install Manual</a>.</p>
<p> </p>",Dynamic AQS,Home & Garden > Household Appliances > Climate Control Appliances > Humidifiers,Humidifiers,ECO,true,Title,Default Title,,,,,,,,RH2-SPACE-PKG,0.0,,0,deny,manual,true,false,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/ECOHumidSpacePackage900x900.jpg?v=1722367362,1,,false,,,,lb,,active
eco-healthy-home-rh2-steam-humidifier-ducted-package,ECO Healthy Home RH2+ Steam Humidifier Ducted Package,"<p>RH2+ self-generating electrode type steam humidifier for ducted applications.</p>
<p>110-240VAC</p>
<p>Package includes:</p>
<p>Duct Mounted Humidifier, Steam Hose Kit, Steam Distributor, Duct Mounted Humidistat, Outdoor Mount Temperature Sensor</p>
<p>For more information, you can view/download the <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-920_RH2_Ducted_Steam_Humidifier_Spec_Sheet.pdf?v=1638210422"">Spec Shee</a><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ARS-920_RH2_Ducted_Steam_Humidifier_Spec_Sheet.pdf?v=1638210411"">t</a> and <a href=""https://cdn.shopify.com/s/files/1/0883/2679/9661/files/2601564-A_RH2_Installation_and_Operation_DynamicAir.pdf?v=1722457192"">Install Manual</a>.</p>
<p> </p>",Dynamic AQS,Home & Garden > Household Appliances > Climate Control Appliances > Humidifiers,Humidifiers,ECO,true,Title,Default Title,,,,,,,,RH2-DUCT-PKG,0.0,,0,deny,manual,true,false,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/ECOHumidDuctPackage900x900.jpg?v=1722367358,1,,false,,,,lb,,active
eco-healthy-home-poster,EcoHealthyHome Poster,"<p>Poster measures 24"" x 18""</p>",Dynamic AQS,Uncategorized,Marketing and Training,ECO,false,Title,Default Title,,,,,,,,B-ECO609,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/609trainingposterECO6-21HR900x900.jpg?v=1722367353,1,,false,,,,lb,,active
eco-healthy-home-mktg-consumer-handbook,EcoHealthyHome Consumer Handbook,"<p>Consumer's Handbook</p>
<p>Click <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ECO-233_0419.pdf?v=1616604539"">here</a> to download a pdf version.</p>",Dynamic AQS,Uncategorized,Marketing and Training,ECO,true,Title,Default Title,,,,,,,,B-ECO233,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/ECO-233.jpg?v=1722367351,1,,false,,,,lb,,active
eco-healthy-home-fm-3-uvc-uvc-uvv-dual-germicidal-oxidation-system,Eco Healthy Home Sterile Sweep® Fixed Mount - FM3 UVC/UVV Triple Germicidal/Oxidation System,"<p>- Fixed Mount UVC lamp unit with 12"" and 16"" sizes available<br>- Two year warranty against lamp defects<br>- Lifetime warranty on all electric components<br>- Auto sensing ballast automatically compensates 120-277VAC 50/60Hz<br>- Suitable for up to a 10 ton AHU</p>
<p>For more information, see our<span></span> <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ECO_UVC_UVV_Frequently_Asked_Questions_Sheet.pdf?v=1617815714"">UV Frequently Asked Questions</a> <span></span>page or view/download the<span></span><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ECO-801_FM_Models_Spec_Sheet_0321.pdf?v=1617815481""> Spec Sheet</a><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"">.</a></p>
<ul></ul>",Dynamic AQS,Uncategorized,Fixed Mount UV,ECO,true,Size,"12""",,,,,,,,FM3-12/12/5,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/ECOFM3-16-16-5.jpg?v=1722367348,1,,false,,,,lb,,active
eco-healthy-home-fm-3-uvc-uvc-uvv-dual-germicidal-oxidation-system,,,,,,,,,"16""",,,,,,,,FM3-16/16/5,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
eco-healthy-home-fm-2-uvc-uvv-dual-germicidal-oxidation-system,Eco Healthy Home Sterile Sweep® Fixed Mount - FM2 UVC/UVV Dual Germicidal/Oxidation  System,"<p>- Fixed Mount UVC lamp unit with 12"" and 16"" sizes available<br>- Two year warranty against lamp defects<br>- Lifetime warranty on all electric components<br>- Auto sensing ballast automatically compensates 120-277VAC 50/60Hz<br>- Suitable for up to a 10 ton AHU</p>
<p>For more information, see our<span></span><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ECO_UVC_UVV_Frequently_Asked_Questions_Sheet.pdf?v=1617815714"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ECO_UVC_UVV_Frequently_Asked_Questions_Sheet.pdf?v=1617815714""> UV Frequently Asked Questions</a> <span></span>page or view/download the<span></span> <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ECO-801_FM_Models_Spec_Sheet_0321.pdf?v=1617815481"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ECO-801_FM_Models_Spec_Sheet_0321.pdf?v=1617815481"">Spec Sheet</a><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"">.</a></p>
<ul></ul>",Dynamic AQS,Uncategorized,Fixed Mount UV,ECO,true,Size,"12""",,,,,,,,FM2-12/5,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/ECOFM2-16-5.jpg?v=1722367346,1,,false,,,,lb,,active
eco-healthy-home-fm-2-uvc-uvv-dual-germicidal-oxidation-system,,,,,,,,,"16""",,,,,,,,FM2-16/5,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
eco-healthy-home-fm-1-oxidation-system,"Eco Healthy Home Sterile Sweep® Fixed Mount - FM1-5"" UVV Oxidation Unit","<p>- Fixed Mount UVV 5"" oxidation unit<br>- Two year warranty against lamp defects<br>- Lifetime warranty on all electric components<br>- Auto sensing ballast automatically compensates 120-277VAC 50/60Hz<br>- Suitable for up to a 10 ton AHU<br></p>
<p>For more information, see our<span></span><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ECO_UVC_UVV_Frequently_Asked_Questions_Sheet.pdf?v=1617815714""> UV Frequently Asked Questions </a><span></span>page or view/download the <span></span><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ARS-801_FM_Models_Spec_Sheet_0321.pdf?v=1617810279"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ARS-801_FM_Models_Spec_Sheet_0321.pdf?v=1617810279"">S</a><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ECO-801_FM_Models_Spec_Sheet_0321.pdf?v=1617815481"">pec Sheet</a><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"">.</a></p>
<ul></ul>",Dynamic AQS,Uncategorized,Fixed Mount UV,ECO,true,Title,Default Title,,,,,,,,FM1-5,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/ECOFM1-5.jpg?v=1722367344,1,,false,,,,lb,,active
eco-healthy-home-fm-1-germicidal-uv-system,Eco Healthy Home Sterile Sweep® Fixed Mount - FM1 Germicidal UVC System,"<p>- Fixed Mount UVC lamp unit with 12"" and 16"" sizes available<br>- Two year warranty against lamp defects<br>- Lifetime warranty on all electric components<br>- Auto sensing ballast automatically compensates 120-277VAC 50/60Hz<br>- Suitable for up to a 10 ton AHU<br></p>
<p>For more information, see our<span></span> <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ECO_UVC_UVV_Frequently_Asked_Questions_Sheet.pdf?v=1617815714"">UV Frequently Asked Questions</a><span></span> page or view/download the<span></span><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ECO-801_FM_Models_Spec_Sheet_0321.pdf?v=1617815481""> Spec Sheet</a><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"">.</a></p>
<ul></ul>",Dynamic AQS,Uncategorized,Fixed Mount UV,ECO,true,Size,"12""",,,,,,,,FM1-12,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/ECOFM1-16.jpg?v=1722367341,1,,false,,,,lb,,active
eco-healthy-home-fm-1-germicidal-uv-system,,,,,,,,,"16""",,,,,,,,FM1-16,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
eco-healthy-home-clean-air-sticker,Clean Air Provided by Eco Healthy Home Sticker (20 Pack),"<p>Clean Air Provided by Sticker</p>
<p>Brand Sticker, 20-pack</p>",Dynamic AQS,Uncategorized,Marketing and Training,ECO,true,Title,Default Title,,,,,,,,B-ECO607,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/CleanAirECOHHHR.jpg?v=1722367339,1,,false,,,,lb,,active
eco-healthy-home-300cfm-bypass-hepa-system,Eco Healthy Home 300 CFM Bypass HEPA System,"<p>300 CFM Bypass HEPA System with 1.5 inch pre-filter and 2 inch HEPA.</p>
<p>HP-300</p>
<p>Options ordered separately</p>
<ul>
<li><a href=""/collections/hepa/products/hepa-collar-mount-kit"">8"" Collars for remote mount</a></li>
<li><a href=""/collections/hepa/products/hepa-carbon-module"">Carbon Matrix Cell</a></li>
</ul>
<p><span>Notes</span></p>
<ul>
<li>For more information, v<span data-mce-fragment=""1"">iew/download the</span><span data-mce-fragment=""1""></span> <a data-mce-fragment=""1"" href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ARS-802_RM_Models_Spec_Sheet_0321.pdf?v=1617810279"" aria-describedby=""a11y-external-message"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ARS-802_RM_Models_Spec_Sheet_0321.pdf?v=1617810279"">Spec Sheet</a><a data-mce-fragment=""1"" href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"" aria-describedby=""a11y-external-message"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"">.</a>
</li>
</ul>",Dynamic AQS,Uncategorized,HEPA,ECO,true,Title,Default Title,,,,,,,,HP-300,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/ECO_HEPA300.png?v=1722367337,1,,false,,,,lb,,active
drain-pan-treatments,PT1-2 1/2 or PT 3-5 Pan Treatment Strips (12 Pack),"<p>EPA approved time release drain pan treatments.</p>
<p>Package of 12</p>",Dynamic AQS,,Pan Strips,"ASV, CAD, ECO, MPA, NEX, SLA, SNA",true,Size,1 to 2.5 Tons,,,,,,,,PT1-21/2,0.0,,-3,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/PT.png?v=1722367333,1,,false,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/pt4.png?v=1722367333,lb,,active
drain-pan-treatments,,,,,,,,,3 to 5 Tons,,,,,,,,PT3-5,0.0,,-3,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/PT_2.jpg?v=1722367333,2,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/pt3.png?v=1722367333,lb,,
drain-pan-treatments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/pt4.png?v=1722367333,3,,,,,,,,
drain-pan-treatments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/pt3.png?v=1722367333,4,,,,,,,,
clean-air-defense-total-home-solutions-remote-mount-brochure,Clean Air Defense Total Home Solutions Remote Mount Brochure,"<p>Clean Air Defense Total Home Solutions Remote Mount Brochure.</p>
<p><span>Order in quantities of 50 up to 200.</span></p>
<p>Click to download a pdf version <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/THS_CADS_RM_BRO-252.jpg?v=1719002024"">here</a>.</p>",Dynamic AQS,Uncategorized,Marketing and Training,CAD,true,Language,English,,,,,,,,B-CADS252RM,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/THSCADSRMBRO-252.jpg?v=1722367324,1,,false,,,,lb,,active
clean-air-defense-total-home-solutions-remote-mount-brochure,,,,,,,,,Spanish,,,,,,,,B-CADS252RM SP,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
clean-air-defense-total-home-solutions-fixed-mount-brochure,Clean Air Defense Total Home Solutions Fixed Mount Brochure,"<p>Clean Air Defense Total Home Solutions Fixed Mount Brochure.</p>
<p><span>Order in quantities of 50 up to 200.</span></p>
<p>To download, please click <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/THS_CADS_FM_BRO-252.jpg?v=1719002023_CADS_FM_10-20_LR2.pdf?v=1617130050"">here</a><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/THS_252_CADS_FM_10-20_LR2.pdf?v=1617130050""></a>.</p>",Dynamic AQS,Uncategorized,Marketing and Training,CAD,true,Title,Default Title,,,,,,,,B-CADS252FM,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/THSCADSFMBRO-252.jpg?v=1722367321,1,,false,,,,lb,,active
clean-air-defense-system-rh2-steam-humidifier-space-unit-package,Clean Air Defense System RH2+ Steam Humidifier Space Unit Package,"<p>RH2+ self-generating electrode type steam humidifier for wall-mounting inside the space with integral blower.</p>
<p>110-240VAC</p>
<p>Package includes:</p>
<p>Wall Mounted Space Humidifier, Wall Mounted Humidistat, Outdoor Mount Temperature Sensor </p>
<p>For more information, you can view/download the <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-921_RH2_Space_Steam_Humidifier_Spec_Sheet.pdf?v=1638212893"">Spec Sheet</a> and <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/2601564-A_RH2_Installation_and_Operation_DynamicAir.pdf?v=1638212981"">Install Manual</a>.</p>
<p> </p>",Dynamic AQS,Home & Garden > Household Appliances > Climate Control Appliances > Humidifiers,Humidifiers,CAD,true,Title,Default Title,,,,,,,,RH2-SPACE-PKG,0.0,,0,deny,manual,true,false,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/CADSHumidSpacePackage900x900.jpg?v=1722367319,1,,false,,,,lb,,active
